951	290	1
290	951	1
951	494	1
494	951	1
952	112	1
112	952	-1
952	334	-1
334	952	-1
952	780	-1
780	952	1
952	898	1
898	952	-1
953	447	-1
447	953	1
953	460	-1
460	953	1
953	482	1
482	953	-1
953	562	-1
562	953	1
953	589	1
589	953	1
953	779	1
779	953	-1
953	895	1
895	953	1
953	913	-1
913	953	1
954	69	-1
69	954	-1
954	533	-1
533	954	-1
954	599	1
599	954	1
954	866	-1
866	954	-1
954	947	1
947	954	1
955	148	1
148	955	-1
955	239	1
239	955	1
955	336	1
336	955	1
955	363	-1
363	955	1
955	519	1
519	955	-1
955	752	-1
752	955	-1
955	848	-1
848	955	1
955	849	1
849	955	1
956	139	-1
139	956	1
956	181	-1
181	956	1
956	309	1
309	956	1
956	332	1
332	956	-1
956	591	1
591	956	1
957	91	1
91	957	-1
957	471	1
471	957	1
957	518	-1
518	957	1
957	553	1
553	957	-1
957	668	-1
668	957	1
957	906	1
906	957	1
958	148	1
148	958	-1
958	239	1
239	958	1
958	336	1
336	958	1
958	519	1
519	958	-1
958	669	-1
669	958	1
958	703	-1
703	958	1
958	807	-1
807	958	1
958	849	1
849	958	1
959	196	-1
196	959	1
959	249	1
249	959	-1
959	534	1
534	959	-1
959	553	-1
553	959	1
959	690	1
690	959	-1
960	371	1
371	960	-1
960	638	1
638	960	1
960	746	1
746	960	-1
961	348	-1
348	961	-1
961	599	1
599	961	1
961	947	1
947	961	1
962	81	1
81	962	1
962	155	-1
155	962	1
962	188	-1
188	962	-1
962	316	1
316	962	-1
962	556	1
556	962	-1
962	619	-1
619	962	1
962	678	1
678	962	1
962	695	-1
695	962	1
962	729	-1
729	962	1
962	894	1
894	962	-1
963	120	1
120	963	-1
963	331	-1
331	963	1
963	416	1
416	963	-1
963	574	-1
574	963	1
963	597	1
597	963	1
963	847	1
847	963	1
963	891	-1
891	963	1
964	385	-1
385	964	1
964	579	1
579	964	-1
964	629	-1
629	964	1
964	677	-1
677	964	1
964	788	-1
788	964	-1
965	147	1
147	965	-1
965	334	-1
334	965	-1
965	428	1
428	965	-1
965	780	-1
780	965	1
965	814	1
814	965	1
966	81	1
81	966	1
966	86	1
86	966	-1
966	188	-1
188	966	-1
966	624	-1
624	966	1
966	678	1
678	966	1
967	208	-1
208	967	1
967	306	-1
306	967	-1
967	513	1
513	967	1
967	778	1
778	967	-1
967	955	1
955	967	-1
968	164	1
164	968	-1
968	389	1
389	968	-1
968	523	1
523	968	-1
969	74	1
74	969	1
969	132	-1
132	969	-1
969	249	-1
249	969	1
969	259	-1
259	969	1
969	307	1
307	969	-1
969	560	1
560	969	-1
969	591	-1
591	969	-1
969	771	1
771	969	-1
971	40	-1
40	971	-1
971	468	-1
468	971	1
971	514	-1
514	971	1
971	837	1
837	971	-1
971	868	1
868	971	-1
972	348	-1
348	972	-1
972	599	1
599	972	1
972	947	1
947	972	1
973	30	1
30	973	-1
973	310	1
310	973	1
973	497	-1
497	973	1
973	892	1
892	973	-1
974	263	-1
263	974	1
974	355	1
355	974	-1
974	453	-1
453	974	-1
974	480	1
480	974	-1
974	499	-1
499	974	-1
974	776	1
776	974	-1
974	870	1
870	974	-1
975	93	1
93	975	-1
975	327	-1
327	975	-1
975	368	1
368	975	-1
975	408	1
408	975	-1
975	799	-1
799	975	-1
975	884	-1
884	975	1
975	911	-1
911	975	-1
976	75	1
75	976	1
976	88	1
88	976	1
976	575	-1
575	976	1
976	602	1
602	976	1
976	879	-1
879	976	1
977	66	1
66	977	-1
977	320	1
320	977	-1
977	732	-1
732	977	1
977	749	1
749	977	-1
977	839	-1
839	977	1
978	53	-1
53	978	1
978	323	-1
323	978	1
978	449	1
449	978	-1
978	661	-1
661	978	1
978	840	1
840	978	-1
979	384	-1
384	979	1
979	452	-1
452	979	-1
979	862	-1
862	979	1
980	39	1
39	980	-1
980	244	-1
244	980	-1
980	861	-1
861	980	1
980	875	1
875	980	-1
981	183	1
183	981	-1
981	451	1
451	981	-1
981	521	-1
521	981	1
982	112	-1
112	982	1
982	722	-1
722	982	1
982	946	1
946	982	-1
983	146	-1
146	983	1
983	285	1
285	983	-1
983	334	-1
334	983	-1
983	582	1
582	983	-1
983	839	1
839	983	-1
983	931	-1
931	983	1
984	18	1
18	984	1
984	253	1
253	984	1
984	254	-1
254	984	-1
985	309	1
309	985	1
985	332	1
332	985	-1
985	538	-1
538	985	1
985	591	1
591	985	1
985	599	-1
599	985	-1
986	120	-1
120	986	1
986	795	-1
795	986	1
986	939	-1
939	986	-1
987	33	-1
33	987	1
987	89	-1
89	987	1
987	132	1
132	987	1
987	351	1
351	987	-1
987	412	-1
412	987	1
987	522	1
522	987	1
987	788	1
788	987	1
987	982	1
982	987	-1
988	91	-1
91	988	1
988	417	1
417	988	-1
988	459	1
459	988	1
988	488	-1
488	988	1
988	524	1
524	988	-1
988	561	-1
561	988	1
988	586	1
586	988	-1
989	446	-1
446	989	1
989	474	1
474	989	-1
989	719	1
719	989	1
990	38	1
38	990	-1
990	221	-1
221	990	1
990	325	1
325	990	-1
990	329	-1
329	990	-1
990	349	-1
349	990	1
990	590	1
590	990	1
990	791	-1
791	990	-1
991	5	-1
5	991	1
991	236	1
236	991	-1
991	326	-1
326	991	-1
991	707	-1
707	991	1
991	926	-1
926	991	-1
992	202	-1
202	992	1
992	244	-1
244	992	-1
992	779	-1
779	992	1
993	31	1
31	993	-1
993	354	-1
354	993	1
993	735	-1
735	993	1
994	403	-1
403	994	1
994	635	-1
635	994	1
994	877	-1
877	994	-1
995	78	-1
78	995	-1
995	168	1
168	995	-1
995	580	1
580	995	1
995	899	-1
899	995	1
996	21	1
21	996	-1
996	475	1
475	996	-1
996	544	1
544	996	-1
996	631	-1
631	996	1
996	859	-1
859	996	1
996	933	-1
933	996	1
997	73	-1
73	997	1
997	680	1
680	997	-1
998	66	-1
66	998	1
998	534	-1
534	998	1
998	677	1
677	998	-1
998	831	1
831	998	-1
999	1	1
1	999	-1
999	94	-1
94	999	1
999	300	-1
300	999	1
999	443	1
443	999	-1
999	521	-1
521	999	-1
1000	163	1
163	1000	1
1000	168	-1
168	1000	-1
1000	299	1
299	1000	1
1000	580	-1
580	1000	1
1000	837	1
837	1000	1
1001	21	-1
21	1001	1
1001	383	-1
383	1001	1
1001	443	-1
443	1001	1
1001	730	1
730	1001	-1
1001	989	1
989	1001	-1
1002	16	1
16	1002	-1
1002	434	1
434	1002	-1
1002	478	1
478	1002	-1
1002	654	1
654	1002	1
1003	0	-1
0	1003	1
1003	96	-1
96	1003	1
1003	353	-1
353	1003	1
1003	383	1
383	1003	-1
1003	941	1
941	1003	-1
1004	409	-1
409	1004	1
1004	963	1
963	1004	-1
1005	136	1
136	1005	-1
1005	482	-1
482	1005	1
1005	834	1
834	1005	-1
1007	74	-1
74	1007	1
1007	423	1
423	1007	1
1007	484	-1
484	1007	1
1007	651	-1
651	1007	-1
1007	659	1
659	1007	-1
1007	886	1
886	1007	-1
1008	426	1
426	1008	-1
1008	668	1
668	1008	-1
1008	716	1
716	1008	-1
1010	167	-1
167	1010	-1
1010	290	-1
290	1010	-1
1010	307	1
307	1010	-1
1010	484	1
484	1010	1
1010	560	1
560	1010	-1
1010	565	-1
565	1010	-1
1010	771	1
771	1010	-1
1010	790	-1
790	1010	-1
1011	512	1
512	1011	-1
1011	532	1
532	1011	-1
1011	543	-1
543	1011	-1
1012	20	1
20	1012	1
1012	99	1
99	1012	-1
1012	141	1
141	1012	-1
1012	168	-1
168	1012	1
1012	300	-1
300	1012	-1
1012	356	1
356	1012	-1
1012	437	-1
437	1012	-1
1012	580	-1
580	1012	-1
1012	617	1
617	1012	1
1013	133	1
133	1013	1
1013	309	-1
309	1013	-1
1013	348	1
348	1013	1
1013	520	1
520	1013	-1
1013	522	-1
522	1013	-1
1013	734	-1
734	1013	-1
1013	784	1
784	1013	-1
1014	35	1
35	1014	-1
1014	75	-1
75	1014	-1
1014	336	-1
336	1014	-1
1014	401	1
401	1014	-1
1014	503	-1
503	1014	-1
1014	623	1
623	1014	-1
1015	49	1
49	1015	1
1015	94	-1
94	1015	-1
1015	236	1
236	1015	1
1015	380	1
380	1015	-1
1015	632	-1
632	1015	1
1015	660	-1
660	1015	1
1016	13	1
13	1016	1
1016	701	-1
701	1016	-1
1016	933	-1
933	1016	-1
1016	960	-1
960	1016	1
1017	6	1
6	1017	-1
1017	133	1
133	1017	1
1017	169	1
169	1017	-1
1017	304	1
304	1017	-1
1017	309	-1
309	1017	-1
1017	348	1
348	1017	1
1017	522	-1
522	1017	-1
1017	734	-1
734	1017	-1
1018	536	-1
536	1018	-1
1018	584	1
584	1018	-1
1018	782	-1
782	1018	-1
1018	889	1
889	1018	1
1020	568	-1
568	1020	-1
1020	602	1
602	1020	-1
1020	666	-1
666	1020	-1
1020	686	1
686	1020	1
1020	689	1
689	1020	-1
1020	918	-1
918	1020	-1
1021	18	-1
18	1021	1
1021	53	1
53	1021	-1
1021	235	1
235	1021	-1
1021	253	-1
253	1021	1
1021	845	1
845	1021	1
1022	47	1
47	1022	1
1022	278	-1
278	1022	-1
1022	448	-1
448	1022	1
1022	455	1
455	1022	1
1022	699	1
699	1022	1
1022	710	-1
710	1022	-1
1022	744	-1
744	1022	-1
1022	903	-1
903	1022	1
1023	61	1
61	1023	-1
1023	134	1
134	1023	1
1023	167	1
167	1023	1
1023	204	-1
204	1023	-1
1023	275	1
275	1023	-1
1023	641	1
641	1023	-1
1023	896	-1
896	1023	1
1024	292	1
292	1024	1
1024	301	-1
301	1024	1
1024	796	1
796	1024	1
1024	844	-1
844	1024	-1
1024	973	-1
973	1024	1
1024	999	1
999	1024	1
1025	196	-1
196	1025	-1
1025	423	-1
423	1025	-1
1025	431	1
431	1025	1
1025	773	1
773	1025	1
1025	798	-1
798	1025	-1
1025	943	1
943	1025	1
1026	37	-1
37	1026	-1
1026	142	-1
142	1026	-1
1026	360	1
360	1026	-1
1026	363	-1
363	1026	-1
1026	403	-1
403	1026	-1
1026	645	1
645	1026	-1
1026	838	1
838	1026	-1
1027	178	-1
178	1027	1
1027	453	1
453	1027	1
1027	700	1
700	1027	1
1027	917	1
917	1027	1
1027	975	-1
975	1027	1
1028	334	-1
334	1028	1
1028	801	-1
801	1028	1
1029	50	1
50	1029	-1
1029	218	1
218	1029	1
1029	279	-1
279	1029	1
1029	361	-1
361	1029	-1
1029	458	1
458	1029	-1
1029	493	-1
493	1029	-1
1029	557	1
557	1029	1
1029	703	-1
703	1029	-1
1029	932	1
932	1029	-1
1029	1013	-1
1013	1029	1
1030	195	-1
195	1030	1
1030	325	-1
325	1030	1
1030	505	1
505	1030	1
1030	620	1
620	1030	-1
1030	695	1
695	1030	-1
1030	746	1
746	1030	1
1030	988	1
988	1030	-1
1031	71	-1
71	1031	1
1031	189	-1
189	1031	1
1031	195	-1
195	1031	-1
1031	450	-1
450	1031	-1
1031	747	-1
747	1031	-1
1031	985	1
985	1031	-1
1032	120	-1
120	1032	1
1032	221	1
221	1032	-1
1032	397	1
397	1032	-1
1032	760	1
760	1032	-1
1032	795	-1
795	1032	1
1032	939	-1
939	1032	-1
1033	170	1
170	1033	-1
1033	309	-1
309	1033	-1
1033	506	1
506	1033	1
1033	511	1
511	1033	1
1033	522	-1
522	1033	-1
1033	734	-1
734	1033	-1
1034	109	-1
109	1034	1
1034	133	1
133	1034	1
1034	309	-1
309	1034	-1
1034	348	1
348	1034	1
1034	522	-1
522	1034	-1
1034	734	-1
734	1034	-1
1035	94	-1
94	1035	1
1035	300	-1
300	1035	1
1035	521	-1
521	1035	-1
1036	126	-1
126	1036	-1
1036	193	-1
193	1036	1
1036	365	-1
365	1036	1
1036	469	-1
469	1036	-1
1036	622	1
622	1036	-1
1036	805	1
805	1036	-1
1036	816	1
816	1036	1
1036	851	-1
851	1036	1
1036	930	1
930	1036	1
1037	92	1
92	1037	1
1037	371	1
371	1037	1
1037	399	1
399	1037	-1
1037	791	1
791	1037	1
1037	853	1
853	1037	-1
1037	909	-1
909	1037	1
1038	70	1
70	1038	1
1038	376	1
376	1038	-1
1039	122	1
122	1039	-1
1039	270	1
270	1039	-1
1039	429	-1
429	1039	1
1039	462	-1
462	1039	1
1039	523	1
523	1039	1
1040	61	1
61	1040	-1
1040	191	-1
191	1040	1
1040	275	1
275	1040	-1
1040	394	1
394	1040	1
1040	598	-1
598	1040	-1
1040	641	1
641	1040	-1
1040	790	1
790	1040	1
1041	316	-1
316	1041	1
1041	376	-1
376	1041	1
1041	388	-1
388	1041	1
1041	487	1
487	1041	1
1041	653	-1
653	1041	1
1042	93	1
93	1042	-1
1042	237	-1
237	1042	-1
1042	368	1
368	1042	-1
1042	408	1
408	1042	-1
1042	491	-1
491	1042	-1
1042	1027	1
1027	1042	-1
1044	172	1
172	1044	-1
1044	178	1
178	1044	-1
1044	221	-1
221	1044	1
1044	262	1
262	1044	-1
1044	329	-1
329	1044	-1
1044	349	-1
349	1044	1
1044	386	1
386	1044	-1
1044	505	-1
505	1044	-1
1044	590	1
590	1044	1
1045	119	1
119	1045	-1
1045	807	-1
807	1045	-1
1045	863	-1
863	1045	1
1045	1033	-1
1033	1045	1
1046	174	1
174	1046	1
1046	219	1
219	1046	-1
1046	342	1
342	1046	-1
1046	719	-1
719	1046	-1
1046	845	1
845	1046	-1
1046	1012	-1
1012	1046	-1
1047	142	1
142	1047	1
1047	275	-1
275	1047	1
1047	335	-1
335	1047	-1
1047	835	-1
835	1047	1
1048	70	-1
70	1048	-1
1048	284	-1
284	1048	1
1048	556	-1
556	1048	1
1048	664	1
664	1048	-1
1048	678	-1
678	1048	-1
1048	727	1
727	1048	-1
1048	950	1
950	1048	-1
1049	94	-1
94	1049	1
1049	300	-1
300	1049	1
1049	521	-1
521	1049	-1
1050	369	-1
369	1050	-1
1050	732	-1
732	1050	1
1050	839	-1
839	1050	1
1050	1016	1
1016	1050	1
1051	212	-1
212	1051	1
1051	356	-1
356	1051	1
1051	362	1
362	1051	-1
1051	505	1
505	1051	1
1051	746	1
746	1051	1
1051	821	-1
821	1051	1
1051	837	-1
837	1051	-1
1051	868	-1
868	1051	-1
1052	252	-1
252	1052	1
1052	759	-1
759	1052	1
1052	901	1
901	1052	-1
1052	998	1
998	1052	-1
1053	227	1
227	1053	-1
1053	528	-1
528	1053	1
1053	937	1
937	1053	-1
1054	337	1
337	1054	1
1054	772	1
772	1054	1
1054	1011	-1
1011	1054	-1
1055	49	-1
49	1055	1
1055	52	1
52	1055	1
1055	236	-1
236	1055	1
1055	380	-1
380	1055	-1
1055	402	1
402	1055	-1
1056	78	-1
78	1056	-1
1056	81	1
81	1056	1
1056	343	1
343	1056	-1
1056	678	1
678	1056	1
1056	693	1
693	1056	-1
1056	805	-1
805	1056	1
1057	45	1
45	1057	1
1057	110	-1
110	1057	1
1057	520	1
520	1057	1
1057	599	1
599	1057	-1
1057	789	-1
789	1057	1
1057	940	-1
940	1057	-1
1058	37	1
37	1058	1
1058	85	-1
85	1058	1
1058	213	1
213	1058	-1
1058	298	1
298	1058	-1
1058	939	-1
939	1058	-1
1058	992	-1
992	1058	1
1059	40	-1
40	1059	1
1060	842	-1
842	1060	1
1060	877	-1
877	1060	-1
1060	880	-1
880	1060	1
1060	1007	-1
1007	1060	1
1061	216	-1
216	1061	1
1061	525	-1
525	1061	1
1061	680	1
680	1061	-1
1061	834	-1
834	1061	1
1062	170	-1
170	1062	1
1062	301	1
301	1062	1
1062	799	-1
799	1062	1
1062	844	1
844	1062	-1
1062	973	1
973	1062	1
1062	1003	-1
1003	1062	1
1063	147	-1
147	1063	-1
1063	428	-1
428	1063	-1
1063	431	1
431	1063	1
1063	814	-1
814	1063	1
1063	943	1
943	1063	1
1063	1021	1
1021	1063	-1
1065	134	-1
134	1065	-1
1065	199	1
199	1065	-1
1065	258	1
258	1065	1
1065	407	1
407	1065	1
1065	418	1
418	1065	-1
1065	605	-1
605	1065	1
1066	168	-1
168	1066	1
1066	300	-1
300	1066	-1
1066	329	1
329	1066	-1
1066	437	-1
437	1066	-1
1066	505	1
505	1066	-1
1066	580	-1
580	1066	-1
1066	791	1
791	1066	-1
1066	808	1
808	1066	1
1067	977	1
977	1067	-1
1067	1050	1
1050	1067	-1
1068	236	1
236	1068	1
1068	361	-1
361	1068	-1
1068	367	-1
367	1068	1
1068	493	-1
493	1068	-1
1068	703	-1
703	1068	-1
1068	738	1
738	1068	-1
1068	869	-1
869	1068	1
1069	157	-1
157	1069	1
1069	515	1
515	1069	-1
1069	555	-1
555	1069	-1
1069	1031	1
1031	1069	-1
1070	348	-1
348	1070	-1
1070	599	1
599	1070	1
1070	775	-1
775	1070	1
1070	947	1
947	1070	1
1070	1055	1
1055	1070	1
1071	614	-1
614	1071	-1
1071	890	1
890	1071	-1
1071	917	-1
917	1071	-1
1072	93	-1
93	1072	1
1072	156	1
156	1072	-1
1072	290	1
290	1072	1
1072	436	1
436	1072	-1
1072	494	1
494	1072	1
1072	846	-1
846	1072	1
1072	997	1
997	1072	-1
1073	93	1
93	1073	-1
1073	98	-1
98	1073	1
1073	301	-1
301	1073	-1
1073	368	1
368	1073	-1
1073	408	1
408	1073	-1
1073	1027	1
1027	1073	-1
1074	554	-1
554	1074	1
1074	593	1
593	1074	-1
1074	759	1
759	1074	-1
1074	763	-1
763	1074	1
1074	766	-1
766	1074	1
1074	986	1
986	1074	-1
1074	1032	1
1032	1074	-1
1075	471	1
471	1075	1
1075	906	1
906	1075	1
1075	1037	1
1037	1075	-1
1076	5	1
5	1076	-1
1076	60	-1
60	1076	1
1076	541	1
541	1076	-1
1076	547	-1
547	1076	1
1076	845	1
845	1076	1
1076	1040	1
1040	1076	-1
1077	244	-1
244	1077	-1
1077	730	1
730	1077	-1
1077	861	-1
861	1077	1
1077	989	1
989	1077	-1
1078	292	1
292	1078	1
1078	501	-1
501	1078	1
1078	796	1
796	1078	1
1078	872	-1
872	1078	-1
1078	883	1
883	1078	1
1078	1071	-1
1071	1078	1
1079	168	-1
168	1079	1
1079	193	1
193	1079	-1
1079	300	-1
300	1079	-1
1079	419	1
419	1079	-1
1079	437	-1
437	1079	-1
1079	557	1
557	1079	-1
1079	580	-1
580	1079	-1
1079	675	1
675	1079	-1
1080	100	-1
100	1080	1
1080	116	1
116	1080	-1
1080	245	1
245	1080	-1
1080	260	-1
260	1080	-1
1080	589	-1
589	1080	-1
1080	616	1
616	1080	-1
1080	850	-1
850	1080	-1
1080	1073	1
1073	1080	-1
1081	280	-1
280	1081	1
1081	285	-1
285	1081	1
1081	294	-1
294	1081	1
1081	440	1
440	1081	-1
1081	523	1
523	1081	1
1081	572	-1
572	1081	1
1081	650	1
650	1081	-1
1081	1051	-1
1051	1081	1
1082	382	-1
382	1082	1
1082	831	-1
831	1082	1
1082	871	1
871	1082	-1
1082	993	1
993	1082	-1
1083	73	1
73	1083	-1
1083	87	1
87	1083	-1
1083	446	-1
446	1083	1
1083	785	1
785	1083	-1
1083	1001	-1
1001	1083	1
1083	1056	1
1056	1083	-1
1083	1077	-1
1077	1083	1
1084	48	-1
48	1084	1
1084	153	-1
153	1084	-1
1084	350	-1
350	1084	-1
1084	435	1
435	1084	-1
1084	999	1
999	1084	-1
1084	1035	1
1035	1084	-1
1084	1049	1
1049	1084	-1
1085	101	-1
101	1085	-1
1085	312	-1
312	1085	1
1085	394	-1
394	1085	-1
1085	986	-1
986	1085	1
1086	68	1
68	1086	-1
1086	330	1
330	1086	-1
1086	359	1
359	1086	-1
1086	602	-1
602	1086	-1
1086	686	-1
686	1086	1
1086	689	-1
689	1086	-1
1086	849	-1
849	1086	-1
1087	16	1
16	1087	-1
1087	434	1
434	1087	-1
1087	478	1
478	1087	-1
1087	626	-1
626	1087	1
1087	654	1
654	1087	1
1087	984	-1
984	1087	1
1087	1021	-1
1021	1087	-1
1088	305	-1
305	1088	1
1088	361	-1
361	1088	-1
1088	441	1
441	1088	-1
1088	493	-1
493	1088	-1
1088	531	-1
531	1088	1
1088	644	1
644	1088	-1
1088	703	-1
703	1088	-1
1088	1057	1
1057	1088	1
1089	223	-1
223	1089	1
1089	369	1
369	1089	1
1089	452	-1
452	1089	-1
1089	561	1
561	1089	-1
1089	659	1
659	1089	1
1090	440	1
440	1090	-1
1090	483	-1
483	1090	1
1090	523	1
523	1090	1
1090	650	1
650	1090	-1
1090	993	-1
993	1090	1
1091	175	-1
175	1091	1
1091	318	-1
318	1091	1
1091	796	1
796	1091	1
1091	844	-1
844	1091	-1
1091	883	1
883	1091	1
1091	936	-1
936	1091	1
1091	999	1
999	1091	1
1092	144	1
144	1092	-1
1092	309	-1
309	1092	-1
1092	393	-1
393	1092	1
1092	506	1
506	1092	1
1092	511	1
511	1092	1
1092	517	1
517	1092	-1
1092	522	-1
522	1092	-1
1092	734	-1
734	1092	-1
1093	149	-1
149	1093	1
1093	523	1
523	1093	1
1093	527	1
527	1093	-1
1093	737	1
737	1093	-1
1093	898	-1
898	1093	1
1093	951	1
951	1093	-1
1094	20	1
20	1094	1
1094	338	-1
338	1094	-1
1094	617	1
617	1094	1
1094	726	1
726	1094	-1
1094	1089	1
1089	1094	-1
1095	113	1
113	1095	-1
1095	302	-1
302	1095	1
1095	883	-1
883	1095	-1
1095	1028	-1
1028	1095	-1
1095	1076	1
1076	1095	-1
1096	16	-1
16	1096	1
1096	67	1
67	1096	1
1096	525	1
525	1096	-1
1096	953	-1
953	1096	1
1096	980	1
980	1096	-1
1096	1077	1
1077	1096	-1
1097	504	1
504	1097	1
1097	675	-1
675	1097	1
1097	766	1
766	1097	-1
1097	823	1
823	1097	-1
1097	826	-1
826	1097	1
1097	929	1
929	1097	1
1097	976	-1
976	1097	1
1097	1054	1
1054	1097	1
1098	41	-1
41	1098	1
1098	188	1
188	1098	1
1098	329	1
329	1098	1
1098	398	1
398	1098	-1
1098	599	-1
599	1098	-1
1099	62	-1
62	1099	1
1099	177	1
177	1099	-1
1099	293	-1
293	1099	1
1099	309	1
309	1099	1
1099	591	1
591	1099	1
1099	599	-1
599	1099	-1
1100	260	1
260	1100	1
1100	295	-1
295	1100	1
1100	323	-1
323	1100	-1
1100	342	-1
342	1100	1
1100	425	1
425	1100	1
1100	825	1
825	1100	1
1100	838	-1
838	1100	1
1100	926	-1
926	1100	1
1101	237	1
237	1101	-1
1101	422	1
422	1101	1
1101	491	1
491	1101	-1
1102	4	1
4	1102	-1
1102	328	1
328	1102	-1
1102	470	-1
470	1102	1
1102	844	-1
844	1102	1
1102	1086	-1
1086	1102	1
1103	52	1
52	1103	-1
1103	68	1
68	1103	1
1103	94	-1
94	1103	-1
1103	545	-1
545	1103	1
1103	950	1
950	1103	1
1103	972	1
972	1103	-1
1104	121	-1
121	1104	-1
1104	453	-1
453	1104	-1
1104	499	-1
499	1104	-1
1104	508	1
508	1104	-1
1105	140	1
140	1105	-1
1105	346	1
346	1105	1
1105	386	-1
386	1105	1
1105	734	1
734	1105	1
1105	806	1
806	1105	-1
1105	889	-1
889	1105	-1
1106	134	1
134	1106	1
1106	167	1
167	1106	1
1106	204	-1
204	1106	-1
1106	252	1
252	1106	-1
1106	373	1
373	1106	-1
1106	390	-1
390	1106	1
1106	579	-1
579	1106	1
1106	712	-1
712	1106	1
1107	324	1
324	1107	-1
1107	486	-1
486	1107	-1
1107	615	-1
615	1107	1
1107	655	1
655	1107	-1
1107	823	-1
823	1107	1
1107	1005	-1
1005	1107	1
1108	14	-1
14	1108	-1
1108	394	1
394	1108	1
1108	429	1
429	1108	-1
1108	476	-1
476	1108	1
1108	778	-1
778	1108	1
1108	790	1
790	1108	1
1108	927	1
927	1108	-1
1109	163	1
163	1109	-1
1109	431	-1
431	1109	1
1109	455	1
455	1109	-1
1109	654	1
654	1109	1
1109	773	-1
773	1109	1
1109	943	-1
943	1109	1
1109	1021	-1
1021	1109	-1
1110	70	-1
70	1110	-1
1110	86	-1
86	1110	1
1110	172	1
172	1110	-1
1110	178	1
178	1110	-1
1110	262	1
262	1110	-1
1110	386	1
386	1110	-1
1110	590	1
590	1110	1
1110	678	-1
678	1110	-1
1110	989	-1
989	1110	1
1111	117	-1
117	1111	1
1111	323	-1
323	1111	-1
1111	377	1
377	1111	-1
1111	566	-1
566	1111	1
1111	567	-1
567	1111	1
1111	587	1
587	1111	1
1112	215	-1
215	1112	1
1112	374	-1
374	1112	1
1112	715	1
715	1112	-1
1112	842	1
842	1112	1
1112	880	1
880	1112	1
1112	983	-1
983	1112	1
1112	1007	1
1007	1112	1
1112	1025	-1
1025	1112	-1
1113	648	-1
648	1113	1
1113	675	1
675	1113	1
1113	826	1
826	1113	1
1113	945	-1
945	1113	-1
1113	976	1
976	1113	1
1113	1014	-1
1014	1113	-1
1114	165	1
165	1114	-1
1114	307	-1
307	1114	1
1114	346	1
346	1114	1
1114	734	1
734	1114	1
1114	952	-1
952	1114	1
1114	1025	-1
1025	1114	-1
1115	382	1
382	1115	-1
1115	629	1
629	1115	-1
1115	753	-1
753	1115	1
1115	912	1
912	1115	-1
1115	924	-1
924	1115	1
1115	951	-1
951	1115	1
1116	361	-1
361	1116	-1
1116	493	-1
493	1116	-1
1116	703	-1
703	1116	-1
1116	717	1
717	1116	-1
1116	897	-1
897	1116	1
1116	1057	1
1057	1116	1
1116	1098	1
1098	1116	-1
1117	188	-1
188	1117	-1
1117	290	1
290	1117	1
1117	494	1
494	1117	1
1117	620	-1
620	1117	1
1117	662	1
662	1117	-1
1117	835	1
835	1117	-1
1117	1039	-1
1039	1117	1
1118	22	1
22	1118	-1
1118	136	-1
136	1118	1
1118	197	-1
197	1118	1
1118	297	1
297	1118	-1
1118	314	1
314	1118	-1
1118	344	-1
344	1118	-1
1118	597	-1
597	1118	-1
1118	882	-1
882	1118	-1
1118	980	-1
980	1118	1
1119	402	-1
402	1119	1
1119	682	-1
682	1119	1
1119	727	-1
727	1119	1
1119	945	1
945	1119	-1
1119	1014	1
1014	1119	-1
1119	1102	-1
1102	1119	1
1120	25	-1
25	1120	1
1120	121	-1
121	1120	1
1120	631	-1
631	1120	-1
1121	10	-1
10	1121	1
1121	467	-1
467	1121	1
1121	760	-1
760	1121	1
1121	763	1
763	1121	-1
1121	1005	1
1005	1121	-1
1122	74	1
74	1122	1
1122	207	1
207	1122	-1
1122	249	-1
249	1122	1
1122	259	-1
259	1122	1
1122	346	-1
346	1122	-1
1122	374	1
374	1122	-1
1122	591	-1
591	1122	-1
1122	803	1
803	1122	-1
1123	176	1
176	1123	-1
1123	319	1
319	1123	-1
1123	351	-1
351	1123	1
1123	489	-1
489	1123	1
1123	690	-1
690	1123	1
1123	749	-1
749	1123	1
1123	1066	1
1066	1123	1
1125	281	1
281	1125	-1
1125	588	-1
588	1125	-1
1125	758	-1
758	1125	1
1125	775	1
775	1125	-1
1125	847	-1
847	1125	-1
1125	1015	1
1015	1125	-1
1126	132	1
132	1126	1
1126	406	1
406	1126	-1
1126	522	1
522	1126	1
1126	788	1
788	1126	1
1126	909	-1
909	1126	1
1126	1053	1
1053	1126	-1
1127	41	1
41	1127	-1
1127	133	1
133	1127	1
1127	134	-1
134	1127	-1
1127	293	1
293	1127	-1
1127	348	1
348	1127	1
1127	494	-1
494	1127	-1
1127	593	-1
593	1127	1
1127	751	1
751	1127	-1
1128	35	-1
35	1128	1
1128	230	1
230	1128	-1
1128	335	1
335	1128	1
1128	477	-1
477	1128	1
1128	565	1
565	1128	1
1129	150	1
150	1129	-1
1129	209	1
209	1129	-1
1129	271	-1
271	1129	1
1129	737	-1
737	1129	1
1129	893	1
893	1129	-1
1129	995	1
995	1129	-1
1130	161	-1
161	1130	1
1130	229	1
229	1130	1
1130	335	-1
335	1130	-1
1130	426	1
426	1130	-1
1130	668	1
668	1130	-1
1130	716	1
716	1130	-1
1131	4	1
4	1131	-1
1131	276	-1
